Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Avg_Utilization_Ratio,Age_Bin,Churn,Attrition_Flag_Churned,Customer_Count
Existing Customer,42,M,5,Unknown,Unknown,$120K +,Blue,36,1,34516.0,1839,32677.0,0.69,1230,0.053,40-45,0,0,1
Attrited Customer,56,M,3,Unknown,Married,$60K - $80K,Blue,45,3,12248.0,0,12248.0,0.894,767,0.0,55-60,1,1,1
Attrited Customer,59,F,1,Unknown,Married,Unknown,Blue,50,2,1438.3,0,1438.3,0.57,724,0.0,55-60,1,1,1
Existing Customer,46,M,4,Uneducated,Single,$80K - $120K,Blue,28,3,19843.0,1178,18665.0,0.909,1638,0.059,45-50,0,0,1
Existing Customer,55,F,2,Post-Graduate,Married,Less than $40K,Blue,45,3,2163.0,0,2163.0,0.816,1349,0.0,50-55,0,0,1
Existing Customer,52,M,1,Doctorate,Married,$120K +,Blue,41,2,33864.0,989,32875.0,1.219,1751,0.029,50-55,0,0,1
Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,26,1,4531.0,1214,3317.0,0.813,1414,0.268,35-40,0,0,1
Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,26,2,2950.0,1705,1245.0,0.605,1260,0.578,40-45,0,0,1
Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,23,2,7706.0,392,7314.0,0.764,965,0.051,40-45,1,1,1
Existing Customer,47,F,1,High School,Unknown,Unknown,Blue,36,1,25657.0,2216,23441.0,0.856,1121,0.086,45-50,0,0,1
Existing Customer,42,F,4,Unknown,Divorced,Unknown,Blue,36,3,17536.0,1525,16011.0,0.859,1411,0.087,40-45,0,0,1
Existing Customer,39,M,1,College,Single,$40K - $60K,Blue,24,3,3770.0,1197,2573.0,0.621,1602,0.318,35-40,0,0,1
Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,45,2,10344.0,1274,9070.0,0.445,1617,0.123,45-50,0,0,1
Existing Customer,57,M,2,Post-Graduate,Divorced,$120K +,Blue,51,1,26437.0,1472,24965.0,0.742,1244,0.056,55-60,0,0,1
Existing Customer,41,M,4,Unknown,Married,Less than $40K,Blue,30,6,2450.0,1967,483.0,0.589,1263,0.803,40-45,0,0,1
Existing Customer,52,F,1,High School,Married,$40K - $60K,Blue,36,1,3136.0,1864,1272.0,0.693,1036,0.594,50-55,0,0,1
Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,36,3,6976.0,0,6976.0,0.519,1217,0.0,40-45,0,0,1
Existing Customer,42,M,3,High School,Single,$80K - $120K,Blue,36,3,21134.0,1508,19626.0,0.505,1556,0.071,40-45,0,0,1
Existing Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,53,2,2019.0,1380,639.0,1.158,2005,0.684,55-60,0,0,1
Existing Customer,42,M,4,College,Married,$80K - $120K,Blue,34,2,34516.0,668,33848.0,0.678,1698,0.019,40-45,0,0,1
Existing Customer,55,M,1,Post-Graduate,Married,$80K - $120K,Blue,45,3,9959.0,1890,8069.0,1.043,2041,0.19,50-55,0,0,1
Existing Customer,38,M,2,Unknown,Single,$80K - $120K,Blue,28,3,20241.0,1203,19038.0,0.66,1102,0.059,35-40,0,0,1
Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,28,1,2421.0,1747,674.0,0.691,1346,0.722,35-40,0,0,1
Existing Customer,48,M,4,Uneducated,Married,$80K - $120K,Blue,37,6,30948.0,2404,28544.0,0.609,1511,0.078,45-50,0,0,1
Existing Customer,32,F,1,Unknown,Married,Less than $40K,Blue,22,3,2642.0,2035,607.0,1.119,1761,0.77,30-35,0,0,1
Existing Customer,33,F,2,High School,Single,Less than $40K,Blue,36,1,8070.0,2350,5720.0,1.03,2117,0.291,30-35,0,0,1
Attrited Customer,58,M,2,Graduate,Married,$40K - $60K,Blue,48,3,4085.0,2238,1847.0,0.568,596,0.548,55-60,1,1,1
Existing Customer,26,M,0,Unknown,Single,$40K - $60K,Blue,19,2,2187.0,1597,590.0,0.777,2560,0.73,25-30,0,0,1
Existing Customer,46,M,0,Unknown,Married,$60K - $80K,Gold,36,3,34516.0,1092,33424.0,0.737,1409,0.032,45-50,0,0,1
Existing Customer,39,F,1,Graduate,Married,Unknown,Blue,29,3,3358.0,1758,1600.0,0.723,1759,0.524,35-40,0,0,1
Existing Customer,36,F,1,College,Single,$40K - $60K,Blue,25,3,1888.0,0,1888.0,0.928,1886,0.0,35-40,0,0,1
Attrited Customer,43,M,2,Uneducated,Married,$60K - $80K,Blue,24,3,14447.0,0,14447.0,0.856,915,0.0,40-45,1,1,1
Existing Customer,45,M,2,Unknown,Single,$60K - $80K,Silver,26,3,32349.0,1630,30719.0,0.646,1343,0.05,40-45,0,0,1
Existing Customer,51,F,3,College,Married,Unknown,Blue,36,2,12605.0,1449,11156.0,0.703,1870,0.115,50-55,0,0,1
Existing Customer,62,F,0,Unknown,Married,$40K - $60K,Blue,36,2,2964.0,2400,564.0,1.296,1557,0.81,60+,0,0,1
Existing Customer,58,M,0,Uneducated,Married,$80K - $120K,Blue,38,3,3785.0,1935,1850.0,1.558,1824,0.511,55-60,0,0,1
Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,36,1,2727.0,834,1893.0,0.568,1294,0.306,40-45,0,0,1
Existing Customer,49,M,4,Doctorate,Married,$60K - $80K,Blue,44,1,3343.0,1581,1762.0,1.146,1545,0.473,45-50,0,0,1
Attrited Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,35,3,9786.0,0,9786.0,0.701,820,0.0,50-55,1,1,1
Existing Customer,45,F,2,High School,Married,$40K - $60K,Blue,36,1,6407.0,1884,4523.0,0.678,1675,0.294,40-45,0,0,1
Existing Customer,29,M,2,High School,Married,$80K - $120K,Blue,15,2,4158.0,1635,2523.0,0.778,1678,0.393,25-30,0,0,1
Existing Customer,60,M,1,Doctorate,Married,$120K +,Blue,50,1,21697.0,2144,19553.0,0.654,2117,0.099,55-60,0,0,1
Existing Customer,50,M,3,Post-Graduate,Single,$80K - $120K,Blue,40,2,31383.0,1688,29695.0,0.765,1721,0.054,45-50,0,0,1
Existing Customer,53,M,3,Doctorate,Single,$120K +,Blue,36,1,30883.0,1694,29189.0,0.86,1267,0.055,50-55,0,0,1
Existing Customer,45,M,3,Unknown,Married,$80K - $120K,Blue,38,3,12918.0,1345,11573.0,1.061,1562,0.104,40-45,0,0,1
Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,37,3,8520.0,814,7706.0,0.504,1193,0.096,45-50,0,0,1
Existing Customer,46,M,2,Doctorate,Single,$80K - $120K,Blue,34,3,14310.0,694,13616.0,0.558,1254,0.048,45-50,0,0,1
Existing Customer,61,M,0,Post-Graduate,Married,Unknown,Blue,53,2,14434.0,1927,12507.0,2.675,1731,0.134,60+,0,0,1
Existing Customer,46,M,4,College,Single,$120K +,Blue,36,2,7793.0,1705,6088.0,0.597,1099,0.219,45-50,0,0,1
Attrited Customer,62,F,1,High School,Married,Unknown,Blue,56,1,8990.0,0,8990.0,0.935,747,0.0,60+,1,1,1
Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,33,2,4343.0,0,4343.0,0.563,1352,0.0,40-45,0,0,1
Existing Customer,54,M,4,Graduate,Married,$120K +,Blue,50,2,2872.0,2035,837.0,0.613,1770,0.709,50-55,0,0,1
Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,36,1,9697.0,0,9697.0,0.759,1812,0.0,45-50,0,0,1
Existing Customer,35,M,2,High School,Married,$40K - $60K,Blue,21,3,2967.0,1843,1124.0,0.681,1673,0.621,30-35,0,0,1
Existing Customer,35,M,3,Doctorate,Single,$40K - $60K,Blue,23,3,2148.0,1545,603.0,0.682,2167,0.719,30-35,0,0,1
Existing Customer,36,F,1,High School,Single,Less than $40K,Blue,36,3,6116.0,2517,3599.0,0.691,2369,0.412,35-40,0,0,1
Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,36,2,18085.0,1487,16598.0,0.792,1582,0.082,40-45,0,0,1
Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,32,3,2524.0,1395,1129.0,1.048,1800,0.553,35-40,0,0,1
Existing Customer,50,M,1,Unknown,Married,$80K - $120K,Blue,45,2,33951.0,0,33951.0,0.822,1567,0.0,45-50,0,0,1
Attrited Customer,43,M,3,Doctorate,Single,$60K - $80K,Blue,35,3,3312.0,0,3312.0,0.698,647,0.0,40-45,1,1,1
Existing Customer,39,F,1,High School,Single,$40K - $60K,Blue,20,2,9956.0,1117,8839.0,0.515,1447,0.112,35-40,0,0,1
Existing Customer,47,M,2,Post-Graduate,Married,Less than $40K,Blue,36,1,3888.0,1663,2225.0,0.664,1145,0.428,45-50,0,0,1
Existing Customer,60,M,1,Post-Graduate,Single,$80K - $120K,Blue,48,1,30655.0,0,30655.0,0.475,3280,0.0,55-60,0,0,1
Existing Customer,30,M,2,High School,Married,Less than $40K,Blue,23,2,2997.0,1393,1604.0,1.12,1577,0.465,25-30,0,0,1
Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,24,3,11042.0,2211,8831.0,0.897,1140,0.2,40-45,0,0,1
Existing Customer,52,M,0,Graduate,Single,$120K +,Blue,41,3,3386.0,1794,1592.0,0.671,1736,0.53,50-55,0,0,1
Existing Customer,45,F,4,Unknown,Single,Less than $40K,Gold,36,1,15987.0,1648,14339.0,0.732,1436,0.103,40-45,0,0,1
Existing Customer,40,M,4,Graduate,Divorced,$120K +,Blue,30,3,25188.0,1295,23893.0,0.557,1513,0.051,35-40,0,0,1
Existing Customer,36,F,3,Post-Graduate,Single,Less than $40K,Blue,23,2,2410.0,1705,705.0,0.798,2505,0.707,35-40,0,0,1
Existing Customer,65,F,0,High School,Married,Unknown,Blue,53,3,4315.0,717,3598.0,0.808,1723,0.166,60+,0,0,1
Existing Customer,35,F,0,Unknown,Married,Less than $40K,Blue,24,1,2592.0,2227,365.0,0.633,1695,0.859,30-35,0,0,1
Existing Customer,54,F,2,Unknown,Divorced,$40K - $60K,Blue,49,3,5476.0,2517,2959.0,0.967,1532,0.46,50-55,0,0,1
Existing Customer,53,M,3,Unknown,Married,$80K - $120K,Blue,43,3,2464.0,2116,348.0,0.744,2110,0.859,50-55,0,0,1
Existing Customer,62,F,1,College,Married,Less than $40K,Blue,44,2,2378.0,1610,768.0,0.448,1807,0.677,60+,0,0,1
Existing Customer,40,M,2,Unknown,Single,$120K +,Blue,21,4,20056.0,1602,18454.0,0.466,1687,0.08,35-40,0,0,1
Existing Customer,41,M,4,High School,Married,$60K - $80K,Blue,36,2,8013.0,2025,5988.0,0.789,1481,0.253,40-45,0,0,1
Existing Customer,53,M,2,Unknown,Married,$120K +,Blue,49,2,3386.0,1984,1402.0,0.573,1318,0.586,50-55,0,0,1
Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,17,3,7906.0,1631,6275.0,0.889,1946,0.206,25-30,0,0,1
Existing Customer,46,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,3,11501.0,713,10788.0,0.84,1481,0.062,45-50,0,0,1
Existing Customer,29,M,0,Post-Graduate,Single,$40K - $60K,Blue,19,1,13632.0,1482,12150.0,0.893,2168,0.109,25-30,0,0,1
Existing Customer,37,F,3,Uneducated,Married,Less than $40K,Blue,27,1,2229.0,1791,438.0,1.139,1583,0.803,35-40,0,0,1
Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,40,1,5158.0,2190,2968.0,0.426,1229,0.425,50-55,0,0,1
Existing Customer,31,M,0,Graduate,Married,$40K - $60K,Blue,21,3,2158.0,1729,429.0,1.1,1718,0.801,30-35,0,0,1
Existing Customer,45,M,2,Uneducated,Unknown,$80K - $120K,Blue,41,2,23271.0,1262,22009.0,0.718,1402,0.054,40-45,0,0,1
Attrited Customer,57,M,1,Graduate,Single,$80K - $120K,Blue,36,3,10244.0,861,9383.0,0.78,1127,0.084,55-60,1,1,1
Existing Customer,43,M,3,Unknown,Divorced,$60K - $80K,Blue,30,2,2588.0,1669,919.0,0.788,1053,0.645,40-45,0,0,1
Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,27,2,10747.0,1603,9144.0,0.471,1340,0.149,40-45,0,0,1
Attrited Customer,53,M,2,High School,Married,$120K +,Blue,46,3,7474.0,0,7474.0,0.858,732,0.0,50-55,1,1,1
Existing Customer,32,F,3,Graduate,Single,Less than $40K,Blue,36,1,3555.0,0,3555.0,0.813,2346,0.0,30-35,0,0,1
Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,38,3,22140.0,733,21407.0,0.987,1580,0.033,50-55,0,0,1
Attrited Customer,54,M,3,High School,Married,$80K - $120K,Blue,36,3,9457.0,350,9107.0,1.024,1196,0.037,50-55,1,1,1
Existing Customer,42,M,3,Uneducated,Unknown,Less than $40K,Blue,35,5,6218.0,2134,4084.0,1.25,2086,0.343,40-45,0,0,1
Existing Customer,38,F,1,College,Married,Less than $40K,Blue,25,3,2580.0,2265,315.0,0.824,1665,0.878,35-40,0,0,1
Existing Customer,44,M,2,Unknown,Married,$80K - $120K,Blue,39,2,1438.3,0,1438.3,0.871,1495,0.0,40-45,0,0,1
Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,43,3,6224.0,1892,4332.0,0.983,2187,0.304,50-55,0,0,1
Existing Customer,37,F,4,High School,Single,$40K - $60K,Blue,36,3,3093.0,2517,576.0,0.855,1371,0.814,35-40,0,0,1
Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Blue,42,3,4076.0,0,4076.0,0.808,1235,0.0,45-50,0,0,1
Existing Customer,55,F,3,Graduate,Married,Unknown,Blue,36,2,4861.0,1123,3738.0,0.938,1556,0.231,50-55,0,0,1
Existing Customer,43,F,1,Graduate,Unknown,Unknown,Blue,36,3,9851.0,0,9851.0,1.034,1212,0.0,40-45,0,0,1
Existing Customer,37,M,1,High School,Single,$60K - $80K,Blue,26,3,7349.0,2517,4832.0,0.877,2701,0.342,35-40,0,0,1
Existing Customer,34,M,2,High School,Married,$60K - $80K,Blue,28,3,2853.0,2420,433.0,0.858,1750,0.848,30-35,0,0,1
Existing Customer,46,F,4,Graduate,Single,Unknown,Blue,36,3,17023.0,1084,15939.0,0.928,1610,0.064,45-50,0,0,1
Existing Customer,32,M,1,Unknown,Single,$40K - $60K,Blue,24,2,10060.0,2322,7738.0,0.894,2184,0.231,30-35,0,0,1
Existing Customer,53,M,3,Unknown,Married,$40K - $60K,Blue,41,1,1595.0,870,725.0,0.694,1745,0.545,50-55,0,0,1
Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,38,2,8475.0,1385,7090.0,0.611,1381,0.163,45-50,0,0,1
Existing Customer,38,M,1,College,Married,Less than $40K,Blue,25,3,5559.0,658,4901.0,0.627,1793,0.118,35-40,0,0,1
Existing Customer,31,F,0,Graduate,Married,Less than $40K,Blue,22,3,2917.0,2127,790.0,1.074,1831,0.729,30-35,0,0,1
Existing Customer,38,M,2,Unknown,Single,$60K - $80K,Blue,36,3,6692.0,2037,4655.0,0.401,1468,0.304,35-40,0,0,1
Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,28,2,8551.0,1067,7484.0,0.931,1097,0.125,45-50,1,1,1
Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,36,2,10569.0,0,10569.0,0.838,1682,0.0,45-50,0,0,1
Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,36,2,7051.0,0,7051.0,0.527,1451,0.0,45-50,0,0,1
Existing Customer,56,M,1,College,Married,$60K - $80K,Blue,46,2,10117.0,2242,7875.0,0.662,1509,0.222,55-60,0,0,1
Existing Customer,47,M,2,Uneducated,Unknown,$60K - $80K,Blue,36,2,8311.0,0,8311.0,0.584,1895,0.0,45-50,0,0,1
Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,41,3,26442.0,1642,24800.0,0.651,1403,0.062,45-50,0,0,1
Existing Customer,64,F,0,Graduate,Married,Less than $40K,Blue,51,3,4920.0,1142,3778.0,0.507,1420,0.232,60+,0,0,1
Existing Customer,37,F,3,Unknown,Married,Less than $40K,Blue,25,2,1438.3,674,764.3,2.18,1717,0.469,35-40,0,0,1
Existing Customer,42,M,1,College,Married,$60K - $80K,Silver,29,2,26750.0,1204,25546.0,0.428,1131,0.045,40-45,0,0,1
Existing Customer,41,M,4,College,Married,$80K - $120K,Silver,34,3,34516.0,1347,33169.0,0.801,1005,0.039,40-45,0,0,1
Existing Customer,65,F,0,High School,Married,Less than $40K,Blue,36,3,1438.3,747,691.3,0.491,948,0.519,60+,0,0,1
Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,41,2,1869.0,758,1111.0,0.91,1549,0.406,45-50,0,0,1
Attrited Customer,54,M,5,High School,Married,$60K - $80K,Blue,36,2,14539.0,0,14539.0,0.907,965,0.0,50-55,1,1,1
Existing Customer,46,M,3,Uneducated,Single,$120K +,Blue,36,1,26977.0,1961,25016.0,0.641,1958,0.073,45-50,0,0,1
Existing Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,36,1,5426.0,1478,3948.0,0.664,1266,0.272,45-50,0,0,1
Existing Customer,50,F,3,Unknown,Married,Less than $40K,Blue,34,1,7623.0,2517,5106.0,1.007,1367,0.33,45-50,0,0,1
Existing Customer,48,F,1,Doctorate,Married,Less than $40K,Blue,39,3,4844.0,1576,3268.0,0.809,1489,0.325,45-50,0,0,1
Existing Customer,62,F,0,Unknown,Married,Unknown,Blue,52,1,2683.0,1707,976.0,1.254,1582,0.636,60+,0,0,1
Existing Customer,39,F,1,College,Married,Less than $40K,Blue,22,1,3214.0,2257,957.0,1.279,2516,0.702,35-40,0,0,1
Existing Customer,46,M,1,Unknown,Married,$60K - $80K,Blue,39,3,5374.0,2324,3050.0,0.423,1557,0.432,45-50,0,0,1
Attrited Customer,41,M,2,Uneducated,Married,$80K - $120K,Blue,33,3,8004.0,1452,6552.0,0.929,1084,0.181,40-45,1,1,1
Existing Customer,39,F,2,Graduate,Married,Unknown,Blue,31,2,1438.3,997,441.3,1.867,2583,0.693,35-40,0,0,1
Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,34,3,2925.0,2365,560.0,0.691,1371,0.809,45-50,0,0,1
Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,35,3,9235.0,1479,7756.0,0.843,1537,0.16,35-40,0,0,1
Existing Customer,44,M,0,Uneducated,Married,Less than $40K,Blue,24,3,8837.0,2103,6734.0,0.559,3753,0.238,40-45,0,0,1
Existing Customer,57,F,3,Unknown,Single,Less than $40K,Blue,29,1,8801.0,1421,7380.0,0.568,1104,0.161,55-60,0,0,1
Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue,28,1,3563.0,1707,1856.0,0.506,1482,0.479,35-40,0,0,1
Existing Customer,65,F,0,High School,Married,Unknown,Blue,36,3,8138.0,2104,6034.0,0.837,1299,0.259,60+,0,0,1
Existing Customer,26,F,1,Graduate,Single,$40K - $60K,Blue,20,3,1438.3,673,765.3,0.595,2167,0.468,25-30,0,0,1
Existing Customer,47,M,2,High School,Unknown,$60K - $80K,Blue,33,2,2458.0,1399,1059.0,0.739,1563,0.569,45-50,0,0,1
Existing Customer,47,M,4,High School,Married,$60K - $80K,Blue,34,2,4592.0,1635,2957.0,0.952,1772,0.356,45-50,0,0,1
Attrited Customer,57,F,2,High School,Married,$40K - $60K,Blue,45,1,1438.3,0,1438.3,1.036,1254,0.0,55-60,1,1,1
Existing Customer,31,M,1,Unknown,Married,Less than $40K,Blue,36,3,1868.0,1515,353.0,1.359,2229,0.811,30-35,0,0,1
Existing Customer,54,M,4,Graduate,Married,$60K - $80K,Blue,49,1,5269.0,1099,4170.0,1.178,2195,0.209,50-55,0,0,1
Existing Customer,43,F,2,Post-Graduate,Married,Unknown,Blue,36,3,20156.0,1759,18397.0,0.476,1362,0.087,40-45,0,0,1
Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,35,3,7410.0,2517,4893.0,1.924,2398,0.34,35-40,0,0,1
Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,44,2,12163.0,2082,10081.0,1.554,2649,0.171,50-55,0,0,1
Existing Customer,44,M,3,Unknown,Married,$60K - $80K,Blue,37,2,6224.0,0,6224.0,0.738,1463,0.0,40-45,0,0,1
Existing Customer,59,M,0,College,Married,Less than $40K,Blue,49,3,4250.0,1095,3155.0,0.947,1174,0.258,55-60,0,0,1
Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,40,3,12059.0,1978,10081.0,0.877,1836,0.164,50-55,0,0,1
Existing Customer,34,F,3,Uneducated,Married,$40K - $60K,Blue,28,1,2799.0,1762,1037.0,0.986,1817,0.63,30-35,0,0,1
Existing Customer,47,M,4,Doctorate,Single,$80K - $120K,Blue,36,1,18037.0,0,18037.0,0.74,1387,0.0,45-50,0,0,1
Existing Customer,54,M,2,College,Married,$120K +,Blue,43,2,5657.0,1719,3938.0,0.606,2028,0.304,50-55,0,0,1
Existing Customer,42,F,2,Graduate,Married,Unknown,Blue,33,1,13770.0,2517,11253.0,0.788,1582,0.183,40-45,0,0,1
Existing Customer,53,F,3,College,Married,Less than $40K,Blue,44,2,4646.0,1730,2916.0,0.683,1774,0.372,50-55,0,0,1
Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,35,3,2514.0,1521,993.0,0.638,1636,0.605,45-50,0,0,1
Attrited Customer,56,M,0,College,Married,$80K - $120K,Blue,51,2,14501.0,0,14501.0,0.854,1031,0.0,55-60,1,1,1
Attrited Customer,43,M,3,High School,Married,$60K - $80K,Blue,36,3,8663.0,288,8375.0,0.639,916,0.033,40-45,1,1,1
Existing Customer,44,F,4,High School,Divorced,Less than $40K,Blue,36,3,2333.0,1485,848.0,0.692,1198,0.637,40-45,0,0,1
Existing Customer,34,F,4,Graduate,Divorced,$40K - $60K,Blue,26,5,3038.0,1539,1499.0,0.707,2189,0.507,30-35,0,0,1
Existing Customer,61,M,1,Graduate,Unknown,$80K - $120K,Blue,52,6,8851.0,0,8851.0,0.731,1257,0.0,60+,0,0,1
Existing Customer,54,F,0,Unknown,Married,Less than $40K,Blue,44,3,2945.0,2206,739.0,0.983,1503,0.749,50-55,0,0,1
Existing Customer,49,F,3,High School,Divorced,Unknown,Blue,40,3,5267.0,0,5267.0,0.442,1353,0.0,45-50,0,0,1
Attrited Customer,56,M,3,High School,Single,$60K - $80K,Blue,45,1,8512.0,0,8512.0,1.038,811,0.0,55-60,1,1,1
Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,36,3,19063.0,1714,17349.0,0.786,1270,0.09,45-50,0,0,1
Existing Customer,53,M,4,Graduate,Single,$80K - $120K,Blue,33,3,5376.0,1177,4199.0,0.939,1840,0.219,50-55,0,0,1
Existing Customer,30,F,0,Graduate,Divorced,Unknown,Blue,13,1,7772.0,1890,5882.0,0.754,2585,0.243,25-30,0,0,1
Existing Customer,39,F,2,High School,Married,$40K - $60K,Blue,29,1,9173.0,2047,7126.0,1.419,1807,0.223,35-40,0,0,1
Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Silver,35,1,34516.0,1726,32790.0,0.867,1729,0.05,40-45,0,0,1
Existing Customer,54,F,3,Uneducated,Single,Unknown,Blue,36,1,11975.0,1542,10433.0,0.77,1211,0.129,50-55,0,0,1
Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,36,2,15405.0,1691,13714.0,0.814,1763,0.11,45-50,0,0,1
Existing Customer,43,M,3,Unknown,Single,$40K - $60K,Blue,38,1,2615.0,0,2615.0,0.589,1395,0.0,40-45,0,0,1
Existing Customer,35,M,1,High School,Married,$80K - $120K,Blue,25,1,23991.0,2307,21684.0,0.912,1843,0.096,30-35,0,0,1
Existing Customer,39,F,4,College,Married,Less than $40K,Blue,31,3,1888.0,1292,596.0,0.772,1517,0.684,35-40,0,0,1
Existing Customer,61,F,1,Graduate,Married,Less than $40K,Blue,54,2,3102.0,2091,1011.0,0.704,1977,0.674,60+,0,0,1
Existing Customer,40,F,3,Graduate,Divorced,Less than $40K,Blue,29,2,3170.0,2517,653.0,1.301,2027,0.794,35-40,0,0,1
Existing Customer,53,M,3,College,Single,$120K +,Blue,36,2,34516.0,1901,32615.0,0.914,1497,0.055,50-55,0,0,1
Existing Customer,55,M,2,Unknown,Married,$120K +,Blue,41,3,14938.0,0,14938.0,0.49,1134,0.0,50-55,0,0,1
Existing Customer,41,M,2,Unknown,Single,$60K - $80K,Blue,24,2,17298.0,2310,14988.0,0.844,3663,0.134,40-45,0,0,1
Existing Customer,35,M,2,Uneducated,Married,Less than $40K,Blue,36,3,3131.0,629,2502.0,0.749,1483,0.201,30-35,0,0,1
Existing Customer,61,M,1,Unknown,Single,$40K - $60K,Blue,47,2,11915.0,1631,10284.0,0.748,1956,0.137,60+,0,0,1
Attrited Customer,51,M,2,Uneducated,Single,$120K +,Blue,39,3,16868.0,0,16868.0,0.938,940,0.0,50-55,1,1,1
Existing Customer,42,M,3,High School,Single,$40K - $60K,Blue,35,3,3266.0,1900,1366.0,1.568,2183,0.582,40-45,0,0,1
Existing Customer,46,M,2,Unknown,Divorced,$80K - $120K,Blue,30,3,2770.0,1286,1484.0,1.068,2920,0.464,45-50,0,0,1
Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,40,2,3556.0,2172,1384.0,0.402,1221,0.611,45-50,0,0,1
Existing Customer,46,M,4,Uneducated,Married,$40K - $60K,Blue,35,2,9149.0,1566,7583.0,0.971,1790,0.171,45-50,0,0,1
Existing Customer,26,M,0,Graduate,Single,Unknown,Blue,19,1,1438.3,0,1438.3,0.472,2005,0.0,25-30,0,0,1
Existing Customer,46,M,3,High School,Married,$60K - $80K,Blue,35,3,14701.0,1635,13066.0,0.618,3490,0.111,45-50,0,0,1
Existing Customer,62,M,1,Graduate,Married,$60K - $80K,Blue,44,2,14825.0,962,13863.0,0.76,1904,0.065,60+,0,0,1
Existing Customer,55,M,2,Uneducated,Divorced,$60K - $80K,Blue,49,5,10127.0,1873,8254.0,0.573,1647,0.185,50-55,0,0,1
Existing Customer,55,M,2,College,Married,$80K - $120K,Blue,45,1,2929.0,2431,498.0,1.632,1903,0.83,50-55,0,0,1
Existing Customer,32,M,0,High School,Married,$40K - $60K,Blue,24,2,3735.0,1176,2559.0,1.184,1564,0.315,30-35,0,0,1
Existing Customer,37,F,4,Uneducated,Married,Less than $40K,Blue,18,1,2930.0,2024,906.0,0.903,1686,0.691,35-40,0,0,1
Existing Customer,33,F,4,High School,Single,Unknown,Blue,29,2,12716.0,1496,11220.0,1.032,2412,0.118,30-35,0,0,1
Existing Customer,42,M,2,College,Married,$80K - $120K,Blue,32,2,22120.0,1805,20315.0,0.65,3981,0.082,40-45,0,0,1
Existing Customer,33,M,2,Post-Graduate,Married,$80K - $120K,Blue,22,3,1438.3,681,757.3,1.542,2730,0.473,30-35,0,0,1
Existing Customer,60,F,0,High School,Single,Unknown,Blue,36,2,4546.0,0,4546.0,0.66,1361,0.0,55-60,0,0,1
Attrited Customer,65,M,1,High School,Married,Less than $40K,Blue,47,2,1759.0,0,1759.0,1.058,821,0.0,60+,1,1,1
Attrited Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,36,3,4829.0,2418,2411.0,0.601,938,0.501,55-60,1,1,1
Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,47,3,7692.0,1678,6014.0,1.423,1861,0.218,55-60,0,0,1
Existing Customer,45,F,5,Graduate,Married,Less than $40K,Blue,39,3,2156.0,1208,948.0,0.569,1345,0.56,40-45,0,0,1
